a,z,V,c,s
16.14453125,1.125,-40.2947351497577,1.54518019500802,-0.258734882508017
16.14453125,1.15,-40.254564138352,1.54713423905553,-0.235688926555526
16.14453125,1.175,-40.2145574638591,1.54908258806186,-0.212637275561862
16.14453125,1.2,-40.1761078060906,1.55095752422641,-0.189512211726406
16.2265625,0.8,-40.7901485846319,1.52122223226447,-0.558956607264472
16.2265625,0.825,-40.7501941436393,1.5231439711345,-0.5358783461345
16.2265625,0.85,-40.7088200981775,1.52513641163006,-0.512870786630064
16.2265625,0.875,-40.6674888123541,1.52712898085006,-0.489863355850058
16.2265625,0.9,-40.6262627488958,1.52911863521432,-0.466853010214321
16.2265625,0.925,-40.5851447661757,1.53110521821508,-0.443839593215081
16.2265625,0.95,-40.5441351153844,1.53308868389557,-0.42082305889557
16.2265625,0.975,-40.5032347695469,1.5350689041924,-0.397803279192405
16.2265625,1,-40.462448402154,1.53704537574616,-0.374779750746155
16.2265625,1.025,-40.4218336140934,1.53901225973072,-0.351746634730718
16.2265625,1.05,-40.3813308140435,1.54097554424355,-0.328709919243551
16.2265625,1.075,-40.3409341172864,1.54293579875685,-0.305670173756845
16.2265625,1.1,-40.3006414313408,1.54489320852728,-0.282627583527278
16.2265625,1.125,-40.2604517305931,1.54684785864192,-0.259582233641921
16.2265625,1.15,-40.22036707321,1.54879966816127,-0.236534043161272
16.2265625,1.175,-40.1804461773797,1.5507458062548,-0.213480181254804
16.2265625,1.2,-40.1420787624355,1.55261862921056,-0.190353004210563
16.30859375,0.8,-40.7547793490813,1.52291908099327,-0.559833143493269
16.30859375,0.825,-40.7149138889054,1.52483835919641,-0.536752421696405
16.30859375,0.85,-40.6736317447061,1.52682826748488,-0.513742329984884
16.30859375,0.875,-40.6323920083986,1.52881832552289,-0.490732388022888
16.30859375,0.9,-40.5912570054697,1.5308054935533,-0.4677195560533
16.30859375,0.925,-40.5502295905542,1.53278961506527,-0.444703677565274
16.30859375,0.95,-40.5093100161999,1.53477064406479,-0.421684706564786
16.30859375,0.975,-40.4684992530983,1.53674845288247,-0.398662515382466
16.30859375,1,-40.427801955645,1.53872254035969,-0.375636602859692
16.30859375,1.025,-40.3872754677356,1.54068709528306,-0.352601157783064
16.30859375,1.05,-40.3468604709933,1.54264807645289,-0.329562138952894
16.30859375,1.075,-40.3065511094563,1.54460605034726,-0.306520112847255
16.30859375,1.1,-40.2663453020284,1.54656120111893,-0.283475263618926
16.30859375,1.125,-40.226242029924,1.5485136132249,-0.260427675724896
16.30859375,1.15,-40.1862433507605,1.55046320540595,-0.237377267905952
16.30859375,1.175,-40.1464078617472,1.55240714951237,-0.214321212012371
16.30859375,1.2,-40.1081223343956,1.55427787536541,-0.19119193786541
16.390625,0.8,-40.7194887001861,1.524613787199,-0.560707537198999
16.390625,0.825,-40.6797118120689,1.52653062504058,-0.537624375040577
16.390625,0.85,-40.6385211486564,1.52851802191095,-0.51461177191095
16.390625,0.875,-40.5973725447993,1.53050558927053,-0.491599339270525
16.390625,0.9,-40.5563281893474,1.53249029115621,-0.468584041156211
16.390625,0.925,-40.515390933182,1.53447197105591,-0.445565721055909
16.390625,0.95,-40.474561030175,1.53645058294245,-0.422544332942446
16.390625,0.975,-40.4338394486819,1.53842599953733,-0.399519749537327
16.390625,1,-40.3932308241365,1.54039772186299,-0.376491471862992
16.390625,1.025,-40.3527922454707,1.54235996603303,-0.353453716033026
16.390625,1.05,-40.3124646650276,1.5443186618641,-0.330412411864105
16.390625,1.075,-40.2722422553505,1.54627437287288,-0.307368122872881
16.390625,1.1,-40.2321229466191,1.54822728212306,-0.284321032123056
16.390625,1.125,-40.1921057268033,1.55017747344972,-0.261271223449715
16.390625,1.15,-40.1521926529365,1.55212486527938,-0.238218615279379
16.390625,1.175,-40.1124422017307,1.55406663212593,-0.215160382125932
16.390625,1.2,-40.0742382094372,1.5559352767951,-0.192029026795098
16.47265625,0.8,-40.6842762782734,1.52630636844364,-0.561579805943643
16.47265625,0.825,-40.6445875568071,1.52822078597119,-0.538494223471192
16.47265625,0.85,-40.6034879571348,1.53020569195073,-0.515479129450732
16.47265625,0.875,-40.5624300720455,1.53219078887774,-0.49246422637774
16.47265625,0.9,-40.5214759543511,1.53417304455438,-0.469446482054382
16.47265625,0.925,-40.4806284511643,1.53615230247187,-0.446425739971871
16.47265625,0.95,-40.4398878176482,1.53812851657111,-0.423401954071108
16.47265625,0.975,-40.3992550198213,1.54010155996443,-0.400374997464434
16.47265625,1,-40.3587346742865,1.54207093583364,-0.377344373333639
16.47265625,1.025,-40.3183836170164,1.54403088733723,-0.354304324837235
16.47265625,1.05,-40.2781430688769,1.54598731561759,-0.331260753117593
16.47265625,1.075,-40.2380072306688,1.54794078126346,-0.308214218763459
16.47265625,1.1,-40.1979740437401,1.54989146626243,-0.285164903762434
16.47265625,1.125,-40.1580425027448,1.55183945383632,-0.26211289133632
16.47265625,1.15,-40.1182146640984,1.55378466210234,-0.239058099602344
16.47265625,1.175,-40.0785488844933,1.55572426822114,-0.215997705721145
16.47265625,1.2,-40.0404260773896,1.55759084743989,-0.192864284939886
16.5546875,0.8,-40.6491417266039,1.52799684206901,-0.562449967069007
16.5546875,0.825,-40.609540769689,1.52990885907539,-0.539361984075391
16.5546875,0.85,-40.5685318200962,1.53189129443297,-0.516344419432972
16.5546875,0.875,-40.5275642434334,1.53387394092018,-0.493327065920179
16.5546875,0.9,-40.486699957068,1.53585377007667,-0.470306895076674
16.5546875,0.925,-40.4459418043306,1.53783062539854,-0.44728375039854
16.5546875,0.95,-40.4052900416432,1.53980446079946,-0.424257585799459
16.5546875,0.975,-40.3647456326859,1.54177514977947,-0.401228274779473
16.5546875,1,-40.3243131753611,1.54374219766036,-0.378195322660362
16.5546875,1.025,-40.284049254662,1.54569987436844,-0.355152999368441
16.5546875,1.05,-40.2438953578076,1.54765405267335,-0.332107177673352
16.5546875,1.075,-40.2038457136118,1.54960529027109,-0.309058415271092
16.5546875,1.1,-40.1638982744849,1.55155376808584,-0.286006893085838
16.5546875,1.125,-40.1240520416944,1.55349956873306,-0.262952693733061
16.5546875,1.15,-40.0843090710049,1.55544261002731,-0.239895735027306
16.5546875,1.175,-40.0447275995644,1.55738007175862,-0.216833196758618
16.5546875,1.2,-40.0066856304173,1.55924460107901,-0.193697726079008
16.63671875,0.8,-40.6140846913357,1.52968522519784,-0.563318037697837
16.63671875,0.825,-40.5745711001389,1.53159486122779,-0.540227673727793
16.63671875,0.85,-40.5336523903091,1.53357484597816,-0.517207658478158
16.63671875,0.875,-40.4927747150306,1.5355550617695,-0.494187874269496
16.63671875,0.9,-40.4519998568168,1.53753248385088,-0.471165296350878
16.63671875,0.925,-40.4113306552019,1.53950695572601,-0.448139768226008
16.63671875,0.95,-40.3707673678361,1.54147843128408,-0.425111243784082
16.63671875,0.975,-40.3303109560597,1.54344678441105,-0.402079596911046
16.63671875,1,-40.2899659992035,1.54541152254909,-0.379044335049086
16.63671875,1.025,-40.2497888332376,1.54736694211782,-0.355999754617815
16.63671875,1.05,-40.2097212095915,1.54931888781547,-0.33295170031547
16.63671875,1.075,-40.1697573848508,1.55126791447474,-0.309900726974744
16.63671875,1.1,-40.1298953223835,1.55321420197096,-0.286847014470958
16.63671875,1.125,-40.0901340300015,1.55515783232245,-0.263790644822452
16.63671875,1.15,-40.0504755627858,1.55709872304371,-0.240731535543707
16.63671875,1.175,-40.0109780388123,1.55903405653931,-0.21766686903931
16.63671875,1.2,-39.9730165629935,1.56089655133378,-0.194529363833782
16.71875,0.8,-40.5791048214878,1.5313715347396,-0.564184034739599
16.71875,0.825,-40.5396782004016,1.53327880909279,-0.541091309092787
16.71875,0.85,-40.4988493233203,1.53525636300138,-0.51806886300138
16.71875,0.875,-40.458061145643,1.53723416759625,-0.495046667596246
16.71875,0.9,-40.4173753156137,1.53920920180745,-0.472021701807451
16.71875,0.925,-40.3767946689582,1.541181309151,-0.448993809151001
16.71875,0.95,-40.3363194645234,1.54315044349181,-0.425962943491812
16.71875,0.975,-40.2959506613095,1.5451164791017,-0.402928979101698
16.71875,1,-40.2556928202032,1.5470789255227,-0.379891425522703
16.71875,1.025,-40.2156020300843,1.54903210539889,-0.356844605398895
16.71875,1.05,-40.1756203044764,1.55098183565092,-0.333794335650921
16.71875,1.075,-40.135741927499,1.55292866828187,-0.310741168281866
16.71875,1.1,-40.0959648733747,1.55487278212844,-0.287685282128435
16.71875,1.125,-40.0562881563912,1.55681425861986,-0.264626758619857
16.71875,1.15,-40.0167138309146,1.55875301497779,-0.24156551497779
16.71875,1.175,-39.9772998964171,1.5606862362028,-0.218498736202802
16.71875,1.2,-39.9394185718733,1.56254671166885,-0.195359211668846
16.80078125,0.8,-40.5442017689043,1.53305578739366,-0.565047974893657
16.80078125,0.825,-40.504861725507,1.53496071912834,-0.541952906628344
16.80078125,0.85,-40.4641222774213,1.53693586171589,-0.518928049215889
16.80078125,0.875,-40.4234231967803,1.53891127437297,-0.495903461872972
16.80078125,0.9,-40.3828259981405,1.54088393968493,-0.472876127184925
16.80078125,0.925,-40.3423335134059,1.54285370118013,-0.449845888680125
16.80078125,0.95,-40.3019460025907,1.54482051270436,-0.426812700204356
16.80078125,0.975,-40.2616644223543,1.54678424891213,-0.403776436412127
16.80078125,1,-40.2214933152656,1.54874442142613,-0.380736608926134
16.80078125,1.025,-40.181488525024,1.55069537885056,-0.357687566350558
16.80078125,1.05,-40.141592325157,1.55264291061726,-0.334635098117263
16.80078125,1.075,-40.101799027083,1.55458756593037,-0.311579753430371
16.80078125,1.1,-40.0621066157774,1.55652952260265,-0.288521710102649
16.80078125,1.125,-40.0225141119368,1.55846886148076,-0.26546104898076
16.80078125,1.15,-39.9830235691809,1.56040549949814,-0.242397686998139
16.80078125,1.175,-39.9436928688445,1.56233662423582,-0.219328811735824
16.80078125,1.2,-39.9058913560681,1.56419509539611,-0.196187282896109
16.8828125,0.8,-40.50937518822,1.53473799965163,-0.56590987465163
16.8828125,0.825,-40.470121333236,1.53664060759119,-0.542812482591191
16.8828125,0.85,-40.4294709136141,1.53861335813677,-0.519785233136772
16.8828125,0.875,-40.3888605326242,1.54058639787916,-0.496758272879156
16.8828125,0.9,-40.3483515717113,1.54255671302991,-0.473728588029909
16.8828125,0.925,-40.3079468589466,1.54452414713456,-0.450696022134559
16.8828125,0.95,-40.2676466554816,1.5464886540206,-0.427660529020604
16.8828125,0.975,-40.2274519156348,1.54845010872403,-0.40462198372403
16.8828125,1,-40.1873671637823,1.55040802492938,-0.381579899929379
16.8828125,1.025,-40.1474480003305,1.55235677693889,-0.358528651938894
16.8828125,1.05,-40.1076369567461,1.55430212698196,-0.335474001981961
16.8828125,1.075,-40.0679283715143,1.55624462149462,-0.312416496494616
16.8828125,1.1,-40.0283202402634,1.55818443727619,-0.289356312276185
16.8828125,1.125,-39.9888115900325,1.56012165459975,-0.266293529599746
16.8828125,1.15,-39.9494044736645,1.56205619011536,-0.243228065115361
16.8828125,1.175,-39.9101566548195,1.56398523396767,-0.220157108967667
16.8828125,1.2,-39.8724346168195,1.5658417156754,-0.197013590675396
16.96484375,0.8,-40.4746247368257,1.53641818780375,-0.566769750303752
16.96484375,0.825,-40.4354566840867,1.53831849053777,-0.543670053037767
16.96484375,0.85,-40.394894895579,1.5402888680841,-0.520640430584098
16.96484375,0.875,-40.3543728199952,1.5422595537018,-0.497611116201801
16.96484375,0.9,-40.3139517062419,1.54422753720267,-0.474579099702667
16.96484375,0.925,-40.2736343785458,1.54619266215139,-0.451544224651392
16.96484375,0.95,-40.2334210991672,1.54815488235922,-0.428506444859216
16.96484375,0.975,-40.1933128200836,1.55011407324268,-0.405465635742684
16.96484375,1,-40.1533140476018,1.55206975052926,-0.382421313029258
16.96484375,1.025,-40.1134801407008,1.55401631396094,-0.359367876460936
16.96484375,1.05,-40.0737538867465,1.55595949884642,-0.336311061346416
16.96484375,1.075,-40.0341296510624,1.55789984888312,-0.313251411383116
16.96484375,1.1,-39.9946054398305,1.5598375398706,-0.290189102370603
16.96484375,1.125,-39.9551802863671,1.56177265151456,-0.267124214014557
16.96484375,1.15,-39.9158562427087,1.56370510018631,-0.244056662686313
16.96484375,1.175,-39.8766909553007,1.5656320785787,-0.220983641078701
16.96484375,1.2,-39.8390480575744,1.56748658551848,-0.19783814801848
17.046875,0.8,-40.4399500748345,1.5380963679396,-0.567627617939604
17.046875,0.825,-40.4008674412417,1.53999438382897,-0.544525633828973
17.046875,0.85,-40.3603938896414,1.54196240718605,-0.521493657186052
17.046875,0.875,-40.3199597283212,1.54393075724046,-0.498462007240456
17.046875,0.9,-40.2796260742178,1.54589642737905,-0.475427677379048
17.046875,0.925,-40.2393957477025,1.54785926118711,-0.452390511187112
17.046875,0.95,-40.1992690121163,1.54981921246318,-0.429350462463178
17.046875,0.975,-40.1592468170956,1.55177615700087,-0.406307407000873
17.046875,1,-40.1193336510009,1.55372961255194,-0.383260862551941
17.046875,1.025,-40.0795846332267,1.55567400404696,-0.360205254046964
17.046875,1.05,-40.0399428050235,1.55761504014845,-0.337146290148447
17.046875,1.075,-40.0004025583268,1.55955326184592,-0.314084511845919
17.046875,1.1,-39.9609619097751,1.56148884395036,-0.29102009395036
17.046875,1.125,-39.9216198988975,1.56342186560815,-0.267953115608146
17.046875,1.15,-39.8823785768949,1.56535224291568,-0.244883492915679
17.046875,1.175,-39.8432954734551,1.56727717109887,-0.221808421098867
17.046875,1.2,-39.8057313839602,1.56912971779021,-0.198660967790213
17.12890625,0.8,-40.4053508650486,1.53977255595159,-0.568483493451589
17.12890625,0.825,-40.3663532705351,1.54166830313369,-0.545379240633691
17.12890625,0.85,-40.3259675647403,1.54363399088164,-0.52234492838164
17.12890625,0.875,-40.2856209296063,1.54560002371077,-0.499310961210773
17.12890625,0.9,-40.2453743506641,1.54756339855436,-0.476274336054363
17.12890625,0.925,-40.2052306444192,1.54952395902118,-0.453234896521177
17.12890625,0.95,-40.1651900752656,1.55148165889957,-0.430192596399573
17.12890625,0.975,-40.1252535904995,1.55343637435927,-0.407147311859275
17.12890625,1,-40.085425660656,1.55538762515799,-0.384098562657986
17.12890625,1.025,-40.0457611673672,1.5573298611634,-0.361040798663398
17.12890625,1.05,-40.0062034037772,1.55926876466538,-0.337979702165379
17.12890625,1.075,-39.9667467882106,1.56120487397422,-0.314915811474221
17.12890625,1.1,-39.9273893476664,1.56313836292528,-0.291849300425276
17.12890625,1.125,-39.888130127823,1.56506931011131,-0.268780247611308
17.12890625,1.15,-39.8489711790174,1.56699763135987,-0.245708568859866
17.12890625,1.175,-39.8099699146335,1.56892052441215,-0.222631461912154
17.12890625,1.2,-39.77248430376,1.57077112521186,-0.199482062711863
17.2109375,0.8,-40.3708267729268,1.54144676754089,-0.569337392540894
17.2109375,0.825,-40.3319138404207,1.54334026393082,-0.546230888930823
17.2109375,0.85,-40.2916155923969,1.54530363442598,-0.523194259425976
17.2109375,0.875,-40.2513560983998,1.54726736814564,-0.500157993145635
17.2109375,0.9,-40.2111962131148,1.54922846554471,-0.477119090544713
17.2109375,0.925,-40.1711387491721,1.55118677025882,-0.454077395258817
17.2109375,0.95,-40.1311839719913,1.5531422360667,-0.431032861066702
17.2109375,0.975,-40.0913328265292,1.55509473951273,-0.407985364512734
17.2109375,1,-40.0515897656155,1.55704380234244,-0.384934427342443
17.2109375,1.025,-40.0120094349207,1.55898389911477,-0.361874524114772
17.2109375,1.05,-39.9725353775157,1.56092068601522,-0.338811311015222
17.2109375,1.075,-39.933162037894,1.56285469870485,-0.31574532370485
17.2109375,1.1,-39.8938874533204,1.56478611005142,-0.292676735051415
17.2109375,1.125,-39.8547106755599,1.56671499810448,-0.269605623104479
17.2109375,1.15,-39.8156337540579,1.56864127842656,-0.246531903426559
17.2109375,1.175,-39.7767139863453,1.57056215125797,-0.223452776257965
17.2109375,1.2,-39.7393065268889,1.57241082036185,-0.200301445361847
17.29296875,0.8,-40.3363774665521,1.54311901821713,-0.570189330717131
17.29296875,0.825,-40.2975488219404,1.54501028151391,-0.547080594013915
17.29296875,0.85,-40.2573376466835,1.54697135289012,-0.52404166539012
17.29296875,0.875,-40.217164911766,1.54893280539896,-0.501003117898957
17.29296875,0.9,-40.1770913415837,1.55089164299239,-0.477961955492386
17.29296875,0.925,-40.137119744882,1.55284770933252,-0.454918021832523
17.29296875,0.95,-40.09725038808,1.5548009581927,-0.431871270692699
17.29296875,0.975,-40.0574842137957,1.55675126648937,-0.408821578989373
17.29296875,1,-40.0178256572723,1.55869815793828,-0.385768470438283
17.29296875,1.025,-39.9783291299986,1.56063613154682,-0.362706444046824
17.29296875,1.05,-39.9389384230291,1.5625708176608,-0.339641130160803
17.29296875,1.075,-39.8996480068088,1.56450274931873,-0.316573061818731
17.29296875,1.1,-39.8604559287745,1.56643209843567,-0.293502410935668
17.29296875,1.125,-39.8213612467166,1.56835894252174,-0.270429255021742
17.29296875,1.15,-39.7823660091613,1.57028319687888,-0.247353509378882
17.29296875,1.175,-39.7435273982352,1.57220206423281,-0.224272376732807
17.29296875,1.2,-39.7061977653701,1.57404881567933,-0.201119128179328
17.375,0.8,-40.3020026166004,1.54478932330438,-0.571039323304377
17.375,0.825,-40.2632578886933,1.54667837099253,-0.547928370992525
17.375,0.85,-40.2231334041935,1.54863716116674,-0.524887161166735
17.375,0.875,-40.1830470492545,1.5505963501501,-0.501846350150102
17.375,0.9,-40.1430594185348,1.55255294536604,-0.478802945366044
17.375,0.925,-40.1031733168861,1.55450679050687,-0.455756790506866
17.375,0.95,-40.0633890117008,1.5564578393412,-0.432707839341197
17.375,0.975,-40.0237074432595,1.55840596915614,-0.409655969156138
17.375,1,-39.9841330293366,1.56035070561969,-0.386600705619688
17.375,1.025,-39.9447199489984,1.56228657194943,-0.363536571949425
17.375,1.05,-39.9054122393629,1.56421917291071,-0.340469172910708
17.375,1.075,-39.8662043966118,1.56614903894957,-0.317399038949574
17.375,1.1,-39.8270944782622,1.56807634103681,-0.29432634103681
17.375,1.125,-39.7880815480686,1.57000115615093,-0.271251156150935
17.375,1.15,-39.7491676536116,1.57192339933819,-0.248173399338187
17.375,1.175,-39.7104098620588,1.57384027579366,-0.22509027579366
17.375,1.2,-39.6731577333116,1.57568512346565,-0.201935123465647
17.45703125,0.8,-40.2677018963093,1.5464576979422,-0.571887385442205
17.45703125,0.825,-40.2290407168053,1.54834454729733,-0.548774234797327
17.45703125,0.85,-40.1890025440113,1.55030107397089,-0.525730761470889
17.45703125,0.875,-40.1490021928709,1.55225801690437,-0.502687704404365
17.45703125,0.9,-40.1091001288538,1.55421238696583,-0.479642074465835
17.45703125,0.925,-40.0692991529094,1.55616402787947,-0.456593715379472
17.45703125,0.95,-40.0295995333779,1.55811289341172,-0.433542580911721
17.45703125,0.975,-39.9900022082039,1.56005886121916,-0.410488548719162
17.45703125,1,-39.9505115778094,1.56200145890387,-0.387431146403873
17.45703125,1.025,-39.9111815905778,1.56393523365792,-0.364364921157925
17.45703125,1.05,-39.8719565277927,1.5658657649235,-0.341295452423501
17.45703125,1.075,-39.832830911161,1.56779358058012,-0.318223268080122
17.45703125,1.1,-39.7938028081885,1.56971885066644,-0.295148538166441
17.45703125,1.125,-39.7548712885346,1.57164165163706,-0.272071339137057
17.45703125,1.15,-39.7160383988079,1.57356189828509,-0.248991585785093
17.45703125,1.175,-39.6773610916594,1.57547679825917,-0.225906485759169
17.45703125,1.2,-39.6401861468831,1.57731975588697,-0.202749443386975
17.5390625,0.8,-40.2334749814478,1.54812415709065,-0.572733532090649
17.5390625,0.825,-40.1948969848989,1.55000882518014,-0.549618200180139
17.5390625,0.85,-40.1549447476827,1.55196310584566,-0.526572480845664
17.5390625,0.875,-40.115030027048,1.55391781999751,-0.503527194997507
17.5390625,0.9,-40.0752131598197,1.555869981924,-0.480479356924002
17.5390625,0.925,-40.035496943037,1.55781943538446,-0.457428810384461
17.5390625,0.95,-39.9958816459631,1.55976613414452,-0.434375509144517
17.5390625,0.975,-39.9563682042079,1.56170995622748,-0.411319331227485
17.5390625,1,-39.9169610009567,1.56365043115348,-0.388259806153482
17.5390625,1.025,-39.8777137556289,1.56558212985647,-0.365191504856471
17.5390625,1.05,-39.8385709917991,1.56751060670807,-0.342119981708067
17.5390625,1.075,-39.7995272564897,1.56943638704842,-0.319045762048416
17.5390625,1.1,-39.7605806271058,1.57135963999523,-0.295969014995229
17.5390625,1.125,-39.7217301791525,1.57328044148416,-0.272889816484164
17.5390625,1.15,-39.6829779582409,1.57519870606075,-0.24980808106075
17.5390625,1.175,-39.6443808029453,1.57711164381238,-0.226721018812383
17.5390625,1.2,-39.6072827242936,1.5789527249743,-0.203562099974297
17.62109375,0.8,-40.1993215502857,1.54978871553127,-0.57357777803127
17.62109375,0.825,-40.1608263740642,1.55167121922065,-0.550460281720654
17.62109375,0.85,-40.1209596991867,1.55362327116234,-0.527412333662338
17.62109375,0.875,-40.0811302386175,1.55557577359698,-0.504364836096975
17.62109375,0.9,-40.0413982010772,1.5575257442097,-0.481314806709696
17.62109375,0.925,-40.0017663796872,1.55947302679544,-0.458262089295439
17.62109375,0.95,-39.9622350446092,1.56141757512113,-0.435206637621132
17.62109375,0.975,-39.9228051291202,1.56335926757554,-0.412148330075535
17.62109375,1,-39.883480999283,1.56529763557956,-0.389086698079564
17.62109375,1.025,-39.844316147253,1.56722727358019,-0.366016336080186
17.62109375,1.05,-39.8052553370425,1.56915371112703,-0.342942773627026
17.62109375,1.075,-39.7662931407827,1.57107747104865,-0.319866533548651
17.62109375,1.1,-39.7274276456896,1.57299872155061,-0.296787784050608
17.62109375,1.125,-39.6886579330559,1.57491753805783,-0.273706600557832
17.62109375,1.15,-39.64998604747,1.57683383487122,-0.250622897371225
17.62109375,1.175,-39.6114687138666,1.57874482450207,-0.227533887002072
17.62109375,1.2,-39.5744471857688,1.58058404262865,-0.204373105128653
17.703125,0.8,-40.1652412835647,1.55145138787047,-0.574420137870473
17.703125,0.825,-40.1268285678292,1.5533317438249,-0.551300493824898
17.703125,0.85,-40.0870470849062,1.55528158412358,-0.528250334123575
17.703125,0.875,-40.0473025167819,1.55723189170658,-0.505200641706575
17.703125,0.9,-40.0076549446092,1.55917968762978,-0.482148437629781
17.703125,0.925,-39.9681071575842,1.56112481572701,-0.459093565727008
17.703125,0.95,-39.9286594267437,1.56306722976795,-0.436035979767946
17.703125,0.975,-39.8893126830334,1.56500680850533,-0.412975558505325
17.703125,1,-39.8500712755066,1.56694308524318,-0.389911835243177
17.703125,1.025,-39.8109884707356,1.56887067771692,-0.366839427716919
17.703125,1.05,-39.7720092713388,1.57079509089942,-0.343763840899424
17.703125,1.075,-39.7331282743523,1.57271684513258,-0.320685595132583
17.703125,1.1,-39.6943435767153,1.57463610772253,-0.297604857722531
17.703125,1.125,-39.6556542654509,1.57655295358687,-0.274521703586868
17.703125,1.15,-39.6170623841004,1.57846729678869,-0.251436046788693
17.703125,1.175,-39.5786245443931,1.58037635224639,-0.228345102246394
17.703125,1.2,-39.5416792535295,1.58221372062149,-0.20518247062149
17.78515625,0.8,-40.1312338644692,1.55311218854429,-0.575260626044286
17.78515625,0.825,-40.092903252132,1.55499041323253,-0.552138850732529
17.78515625,0.85,-40.0532065936007,1.55693805876839,-0.529086496268389
17.78515625,0.875,-40.0135465530873,1.5588861881666,-0.506034625666603
17.78515625,0.9,-39.9739830847097,1.56083182583247,-0.482980263332472
17.78515625,0.925,-39.9345189737322,1.56277481563783,-0.459923253137833
17.78515625,0.95,-39.8951544920427,1.56471511135865,-0.436863548858649
17.78515625,0.975,-39.8558905682582,1.56665259210802,-0.413801029608015
17.78515625,1,-39.8167315345344,1.56858679305853,-0.390735230558532
17.78515625,1.025,-39.7777304335221,1.57051235501035,-0.367660792510347
17.78515625,1.05,-39.7388325046355,1.57243475860157,-0.344583196101572
17.78515625,1.075,-39.7000323696142,1.57435452171383,-0.321502959213825
17.78515625,1.1,-39.6613281350346,1.57627181076205,-0.298420248262051
17.78515625,1.125,-39.6227188935933,1.57818670016603,-0.275335137666028
17.78515625,1.15,-39.5842066877607,1.58009910375106,-0.252247541251061
17.78515625,1.175,-39.5458480164922,1.58200623883131,-0.229154676331311
17.78515625,1.2,-39.5089786517696,1.58384177059543,-0.205990208095426
17.8671875,0.8,-40.0972989785971,1.55477113181854,-0.576099256818538
17.8671875,0.825,-40.0590501152922,1.55664724151506,-0.552975366515061
17.8671875,0.85,-40.0194379163784,1.55859270897118,-0.529920833971179
17.8671875,0.875,-39.9798620413963,1.5605386766596,-0.506866801659595
17.8671875,0.9,-39.9403823179577,1.56248217230918,-0.48381029730918
17.8671875,0.925,-39.9010015273888,1.56442303983375,-0.46075116483375
17.8671875,0.95,-39.8617199424058,1.56636123301547,-0.437689358015469
17.8671875,0.975,-39.8225384892989,1.56829663132813,-0.414624756328131
17.8671875,1,-39.7834614834374,1.57022877179476,-0.391556896794764
17.8671875,1.025,-39.7445417451933,1.57215231806167,-0.368480443061671
17.8671875,1.05,-39.705724748988,1.57407272667043,-0.345400851670431
17.8671875,1.075,-39.667005141065,1.57599051306719,-0.322318638067191
17.8671875,1.1,-39.6283810375528,1.57790584278724,-0.299233967787238
17.8671875,1.125,-39.5898515367662,1.57981878975652,-0.276146914756516
17.8671875,1.15,-39.551418680081,1.58172926756942,-0.253057392569422
17.8671875,1.175,-39.5131388541076,1.5836344959174,-0.229962620917403
17.8671875,1.2,-39.4763451066348,1.58546820406796,-0.20679632906796
17.94921875,0.8,-40.0634363139325,1.5564282317928,-0.576936044292796
17.94921875,0.825,-40.0252688479836,1.55830224258266,-0.553810055082659
17.94921875,0.85,-39.9857407466693,1.56024554844723,-0.530753360947228
17.94921875,0.875,-39.9462486778613,1.56218937070914,-0.507697183209143
17.94921875,0.9,-39.9068523431909,1.56413074039694,-0.484638552896941
17.94921875,0.925,-39.8675545200399,1.5660695014683,-0.461577313968303
17.94921875,0.95,-39.8283554819304,1.56800560771368,-0.438513420213677
17.94921875,0.975,-39.7892561528282,1.56993893896377,-0.415446751463772
17.94921875,1,-39.750260831426,1.57186903407771,-0.392376846577708
17.94921875,1.025,-39.711422117442,1.57379057933166,-0.369298391831661
17.94921875,1.05,-39.6726857185358,1.57570900740482,-0.346216819904817
17.94921875,1.075,-39.6340463052584,1.57762483133347,-0.323132643833471
17.94921875,1.1,-39.5955020032065,1.57953821578233,-0.300046028282328
17.94921875,1.125,-39.5570519162579,1.58144923419029,-0.276957046690286
17.94921875,1.15,-39.518698084671,1.58335779992355,-0.253865612423548
17.94921875,1.175,-39.4804967831373,1.58526113503784,-0.23076894753784
17.94921875,1.2,-39.4437783462018,1.58709303243281,-0.207600844932807
18.03125,0.8,-40.0296455608176,1.55808350240254,-0.577771002402544
18.03125,0.825,-39.9915591432067,1.55995543018298,-0.554642930182978
18.03125,0.85,-39.9521147801982,1.56189659075406,-0.531584090754064
18.03125,0.875,-39.9127061608985,1.56383828368541,-0.508525783685411
18.03125,0.9,-39.8733928614799,1.56577754328283,-0.485465043282834
18.03125,0.925,-39.8341776553743,1.56771421354778,-0.462401713547775
18.03125,0.95,-39.7950608168874,1.56964824828101,-0.439335748281006
18.03125,0.975,-39.7560432676634,1.57157952767067,-0.416267027670665
18.03125,1,-39.7171292898272,1.57350759239369,-0.393195092393686
18.03125,1.025,-39.6783712640495,1.57542715114371,-0.370114651143715
18.03125,1.05,-39.6397151294802,1.57734361296827,-0.347031112968271
18.03125,1.075,-39.6011555807834,1.57925748852002,-0.323944988520016
18.03125,1.1,-39.562690752941,1.58116894160123,-0.300856441601226
18.03125,1.125,-39.5243197553398,1.58307804517034,-0.277765545170335
18.03125,1.15,-39.4860446270984,1.58498471236812,-0.25467221236812
18.03125,1.175,-39.4479215314128,1.58688616760218,-0.231573667602177
