a,V1,V2,c1,c2,s1,s2
18.76953125,-39.7520800186518,-39.5123054225571,1.56407153127857,1.57610807795392,-0.576376218778573,-0.188412765453919
18.8515625,-39.7186191249685,-39.4793525571226,1.56574450669999,1.57776774108438,-0.577228881699994,-0.189252116084377
18.93359375,-39.6852295417807,-39.4464688349361,1.56741560370758,1.57942562366945,-0.578079666207579,-0.190089686169455
19.015625,-39.6519109621894,-39.4136539652314,1.56908483626619,1.58108173858072,-0.578928586266186,-0.190925488580722
19.09765625,-39.6186630816049,-39.3809076593697,1.57075221818188,1.58273609854869,-0.579775655681877,-0.19175953604869
19.1796875,-39.5854855977206,-39.3482296308159,1.57241776310635,1.58438871616585,-0.580620888106349,-0.192591841165854
19.26171875,-39.5523782104874,-39.3156195951158,1.57408148453768,1.58603960388659,-0.581464297037677,-0.193422416386594
19.34375,-39.5193406220874,-39.2830772698727,1.57574339582295,1.58768877403023,-0.582305895822952,-0.19425127403023
19.42578125,-39.4863725369095,-39.2506023747252,1.57740351016263,1.589336238784,-0.583145697662625,-0.195078426283998
19.5078125,-39.4534736615242,-39.218194631325,1.57906184060888,1.59098201020422,-0.583983715608882,-0.195903885204217
19.58984375,-39.420643704659,-39.1858537633147,1.5807184000716,1.59262610021664,-0.584819962571599,-0.19672766271664
19.671875,-39.3878823771748,-39.1535794963068,1.58237320131843,1.59426852062151,-0.585654451318426,-0.197549770621506
19.75390625,-39.3551893920422,-39.1213715578619,1.58402625697699,1.59590928309264,-0.586487194476995,-0.198370220592638
19.8359375,-39.3225644643177,-39.0892296774682,1.58567757953851,1.59754839918078,-0.587318204538508,-0.199189024180777
19.91796875,-39.2900073111214,-39.0571535865207,1.5873271813575,1.59918588031484,-0.588147493857501,-0.200006192814845
20,-39.2575176516137,-39.0251430183009,1.58897507465545,1.60082173780343,-0.588975074655453,-0.200821737803425
